src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,flags,label,attack_cat,timestamp,flow_id
192.168.83.37,10.0.206.35,60631,993,TCP,35,9102,28.13370578533373,ACK,0,Normal,2025-11-06 21:11:07.275010,flow_000249
192.168.96.119,8.8.4.8,56016,53,UDP,5,430,0.19392367975394867,,0,Normal,2025-11-06 03:30:58.275011,flow_000250
192.168.211.126,8.8.8.4,61082,53,UDP,3,462,0.5920458837389915,,0,Normal,2025-11-06 18:09:47.275014,flow_000252
192.168.33.173,8.8.8.4,55629,53,UDP,6,265,0.04786293790066104,,0,Normal,2025-11-06 09:40:27.275015,flow_000253
192.168.97.190,10.0.69.218,51215,587,TCP,125,18601,29.675250211315866,"PSH,ACK",0,Normal,2025-11-06 17:02:15.275017,flow_000254
192.168.183.104,8.8.4.8,50167,53,UDP,8,340,0.22139426210086138,,0,Normal,2025-11-06 10:31:07.275018,flow_000255
192.168.191.136,8.8.4.4,58650,53,UDP,2,156,0.13678931453071372,,0,Normal,2025-11-06 04:23:44.275019,flow_000256
192.168.18.253,10.0.30.63,60859,993,TCP,200,8402,59.57201959294822,"FIN,ACK",0,Normal,2025-11-06 11:45:55.275020,flow_000257
203.0.238.246,10.0.9.7,50946,443,UDP,7895,546505,0.46380759434778124,RST,1,DoS,2025-11-06 23:55:34.275022,flow_000258
192.168.108.61,10.0.71.249,65205,22,TCP,255,5517,4.259607540038912,ACK,0,Normal,2025-11-06 22:00:47.275024,flow_000260
203.0.148.58,10.0.119.137,42415,443,UDP,8714,322096,3.3790727348816105,RST,1,DoS,2025-11-06 19:58:39.275026,flow_000261
192.168.122.59,8.8.4.4,55962,53,UDP,8,433,0.9602363340663536,,0,Normal,2025-11-06 15:58:51.275027,flow_000262
203.0.69.103,10.0.53.246,61169,443,UDP,8953,509610,0.95384531345609,"SYN,ACK",1,DoS,2025-11-06 14:19:42.275030,flow_000264
192.168.45.123,8.8.8.8,56049,53,UDP,2,493,0.8980730464736131,,0,Normal,2025-11-06 23:27:28.275032,flow_000266
203.0.118.130,10.0.50.229,45616,22,TCP,255,14859,182.0892663224987,"PSH,ACK",1,Fuzzers,2025-11-06 11:31:08.275033,flow_000267
192.168.5.125,8.8.27.37,64750,80,TCP,232,43253,26.16258085840955,"PSH,ACK",0,Normal,2025-11-06 13:33:33.275035,flow_000268
192.168.47.33,10.0.238.235,56838,587,TCP,161,3897,38.69068554144975,ACK,0,Normal,2025-11-06 20:14:47.275036,flow_000269
192.168.130.41,10.0.113.160,50046,993,TCP,263,18489,36.90023163024426,ACK,0,Normal,2025-11-06 16:55:13.275038,flow_000270
192.168.250.96,10.0.199.77,64481,22,TCP,189,2268,7.463331866324586,ACK,0,Normal,2025-11-07 02:05:12.275039,flow_000271
203.0.80.138,10.0.49.120,44053,80,TCP,7089,102259,2.7303366513674643,RST,1,DoS,2025-11-06 05:35:12.275041,flow_000272
192.168.243.65,8.8.45.179,63550,80,HTTPS,378,49507,22.774636321070922,,0,Normal,2025-11-06 06:00:07.275042,flow_000273
192.168.138.29,10.0.48.82,51960,25,TCP,64,14741,37.0852919947236,ACK,0,Normal,2025-11-06 12:22:35.275044,flow_000275
192.168.63.220,8.8.152.90,54468,80,HTTPS,186,2065,22.647338503442537,"PSH,ACK",0,Normal,2025-11-07 00:41:32.275046,flow_000276
192.168.194.26,8.8.8.4,54829,53,UDP,10,156,0.6678279418708907,,0,Normal,2025-11-06 13:45:42.275047,flow_000277
192.168.247.236,8.8.147.217,54590,443,TCP,463,3155,4.105548986654272,"PSH,ACK",0,Normal,2025-11-06 06:51:37.275048,flow_000278
192.168.254.7,8.8.8.4,56818,53,UDP,3,184,0.36248366128388315,,0,Normal,2025-11-06 22:08:17.275050,flow_000279
192.168.60.115,8.8.112.180,60863,443,TCP,420,11800,22.66603303293013,"PSH,ACK",0,Normal,2025-11-07 02:32:17.275051,flow_000280
192.168.1.51,8.8.4.8,52986,53,UDP,9,498,0.7875369879143932,,0,Normal,2025-11-06 10:30:39.275052,flow_000281
192.168.67.51,8.8.58.69,56354,443,HTTPS,142,48560,3.880205211025191,"PSH,ACK",0,Normal,2025-11-07 00:12:50.275053,flow_000282
192.168.60.44,10.0.9.161,56245,22,TCP,207,9817,22.283924188726537,ACK,0,Normal,2025-11-06 08:57:28.275055,flow_000283
192.168.240.193,8.8.8.4,53358,53,UDP,10,365,0.5666712982227365,,0,Normal,2025-11-07 02:11:02.275056,flow_000284
192.168.143.196,10.0.65.76,57128,22,TCP,224,16907,41.129838701856116,"PSH,ACK",0,Normal,2025-11-06 07:48:01.275057,flow_000285
192.168.8.184,8.8.4.8,64225,53,UDP,7,229,0.8307185897639904,,0,Normal,2025-11-06 10:22:28.275058,flow_000286
192.168.150.93,8.8.8.8,65473,53,UDP,8,503,0.6671014269023924,,0,Normal,2025-11-06 04:27:46.275060,flow_000287
192.168.222.249,10.0.124.172,55940,25,TCP,300,1560,45.3125914453475,"PSH,ACK",0,Normal,2025-11-06 09:44:23.275061,flow_000288
192.168.5.177,8.8.4.8,62800,53,UDP,8,441,0.9662889670260251,,0,Normal,2025-11-06 20:55:13.275062,flow_000289
192.168.5.121,8.8.194.173,51959,443,HTTP,31,47794,16.772917325737406,"PSH,ACK",0,Normal,2025-11-06 21:33:07.275066,flow_000292
192.168.241.85,8.8.8.4,58948,53,UDP,3,374,0.34349798385541935,,0,Normal,2025-11-06 06:10:48.275068,flow_000294
192.168.114.24,8.8.8.4,55617,53,UDP,7,227,0.36606393184000563,,0,Normal,2025-11-06 10:36:13.275070,flow_000295
203.0.11.231,10.0.157.133,48066,3306,HTTP,382,32769,9.082766146226094,"PSH,ACK",1,Exploits,2025-11-06 05:41:30.275071,flow_000296
192.168.249.4,8.8.36.178,49432,80,TCP,139,25847,2.910380745230719,,0,Normal,2025-11-06 17:09:41.275072,flow_000297
192.168.115.89,8.8.235.109,62524,443,HTTPS,233,18253,16.957883323224834,,0,Normal,2025-11-07 00:04:50.275074,flow_000298
203.0.35.164,10.0.206.219,45971,443,TCP,1,73,0.03882146636238391,SYN,1,Reconnaissance,2025-11-06 19:01:14.275076,flow_000300
192.168.102.93,8.8.4.8,49283,53,UDP,8,495,0.6090984572244006,,0,Normal,2025-11-06 16:49:26.275077,flow_000301
192.168.225.111,8.8.112.181,64804,443,TCP,298,6808,2.2586628684425802,ACK,0,Normal,2025-11-07 01:49:12.275079,flow_000302
192.168.238.42,10.0.6.204,58053,25,TCP,127,10607,25.221675498818254,"FIN,ACK",0,Normal,2025-11-06 15:50:33.275082,flow_000305
192.168.79.238,10.0.183.184,62636,22,TCP,250,2797,6.123361286446384,"FIN,ACK",0,Normal,2025-11-06 08:17:19.275084,flow_000306
192.168.122.13,8.8.27.183,62213,80,TCP,324,27878,14.115950905680304,,0,Normal,2025-11-06 10:20:15.275085,flow_000307
192.168.183.133,10.0.170.160,61290,993,TCP,58,10644,55.83085633937932,"PSH,ACK",0,Normal,2025-11-07 01:27:14.275086,flow_000308
203.0.49.46,10.0.7.250,47716,350,TCP,10,61,0.0766748962273861,SYN,1,Reconnaissance,2025-11-06 06:31:37.275088,flow_000309
203.0.241.66,10.0.221.131,21620,443,UDP,9885,993237,0.3557845329194848,"SYN,ACK",1,DoS,2025-11-06 20:18:58.275090,flow_000310
192.168.72.33,8.8.4.4,55314,53,UDP,2,328,0.24880296808000843,,0,Normal,2025-11-06 12:19:11.275093,flow_000312
192.168.90.116,8.8.128.254,58202,80,HTTPS,310,6789,1.6490645309489287,"PSH,ACK",0,Normal,2025-11-07 00:25:59.275094,flow_000313
203.0.122.173,10.0.66.155,40731,836,TCP,6,126,0.06257204695522903,RST,1,Reconnaissance,2025-11-06 21:29:26.275095,flow_000314
192.168.137.247,8.8.4.8,59431,53,UDP,9,446,0.683390996338448,,0,Normal,2025-11-06 17:30:53.275098,flow_000316
192.168.32.116,8.8.4.8,55397,53,UDP,3,190,0.8587748736631237,,0,Normal,2025-11-07 00:27:02.275099,flow_000317
192.168.12.125,10.0.234.169,55108,25,TCP,250,16035,8.726524424772432,ACK,0,Normal,2025-11-06 09:31:27.275101,flow_000319
192.168.33.44,10.0.90.120,63332,22,TCP,267,15018,18.098673601135406,ACK,0,Normal,2025-11-06 08:22:32.275103,flow_000320
192.168.198.54,10.0.56.158,59010,993,TCP,270,10749,40.28211079498408,"PSH,ACK",0,Normal,2025-11-07 01:24:04.275105,flow_000322
203.0.154.84,10.0.93.236,46256,443,UDP,8175,991491,0.2505933202640637,RST,1,DoS,2025-11-06 06:43:10.275107,flow_000323
192.168.40.141,8.8.115.136,58155,80,TCP,287,43216,14.143409753100109,,0,Normal,2025-11-06 17:55:19.275108,flow_000324
203.0.240.124,10.0.254.8,41292,1433,HTTP,359,86645,3.8561217875782496,"FIN,ACK",1,Exploits,2025-11-07 01:50:16.275110,flow_000325
192.168.102.51,10.0.111.180,56817,25,TCP,231,2670,51.040544313235166,"PSH,ACK",0,Normal,2025-11-06 11:46:08.275111,flow_000326
192.168.184.16,8.8.8.4,61790,53,UDP,9,235,0.4682649006675148,,0,Normal,2025-11-06 09:37:56.275112,flow_000327
203.0.197.162,10.0.168.70,48311,184,TCP,7,48,0.04558635697969071,"SYN,RST",1,Reconnaissance,2025-11-07 00:30:17.275113,flow_000328
203.0.42.157,10.0.31.86,40830,815,TCP,7,151,0.0867487256473655,RST,1,Reconnaissance,2025-11-06 22:29:06.275114,flow_000329
192.168.178.189,8.8.28.133,63967,80,HTTPS,379,31860,19.491164805817558,"PSH,ACK",0,Normal,2025-11-06 03:57:35.275117,flow_000331
192.168.26.243,8.8.227.105,65081,443,HTTP,373,2820,24.93247853420479,"PSH,ACK",0,Normal,2025-11-06 10:18:57.275118,flow_000332
192.168.215.142,10.0.203.180,62175,587,TCP,154,12255,43.67489424395718,"FIN,ACK",0,Normal,2025-11-06 18:51:22.275121,flow_000334
192.168.109.208,8.8.8.4,57415,53,UDP,10,483,0.8950210981939241,,0,Normal,2025-11-06 09:47:28.275123,flow_000336
192.168.153.107,10.0.122.195,55327,22,TCP,153,1669,35.65684705263623,ACK,0,Normal,2025-11-06 08:40:55.275125,flow_000337
192.168.72.93,8.8.29.192,51545,80,HTTPS,369,24844,27.02923361649094,,0,Normal,2025-11-07 02:37:55.275126,flow_000338
192.168.185.239,10.0.214.188,55415,993,TCP,42,1692,56.18935243334048,"FIN,ACK",0,Normal,2025-11-07 01:00:10.275127,flow_000339
203.0.38.234,10.0.100.235,63426,22,TCP,942,43463,130.1268798250643,"PSH,ACK",1,Fuzzers,2025-11-06 04:38:46.275129,flow_000340
192.168.23.251,8.8.73.223,63357,443,HTTPS,66,10418,24.823479721920382,,0,Normal,2025-11-07 02:23:00.275130,flow_000341
192.168.49.22,8.8.4.8,53685,53,UDP,6,290,0.332087469003376,,0,Normal,2025-11-06 19:28:01.275131,flow_000342
192.168.115.103,8.8.71.100,63400,80,HTTP,87,11759,27.918426797789618,ACK,0,Normal,2025-11-06 10:02:31.275132,flow_000343
192.168.142.154,8.8.232.151,57035,80,HTTP,243,44847,26.3565287326802,"PSH,ACK",0,Normal,2025-11-06 13:13:48.275134,flow_000344
192.168.128.44,8.8.8.8,49348,53,UDP,8,198,0.4621463296797494,,0,Normal,2025-11-06 11:53:44.275135,flow_000345
192.168.199.50,8.8.4.8,54770,53,UDP,2,114,0.3224016200253086,,0,Normal,2025-11-06 06:32:23.275138,flow_000347
192.168.248.135,8.8.53.147,64193,443,HTTP,485,12187,14.27260061073565,ACK,0,Normal,2025-11-06 23:10:23.275139,flow_000348
192.168.56.115,8.8.4.4,54251,53,UDP,10,110,0.43964113098467983,,0,Normal,2025-11-06 14:55:11.275140,flow_000349
192.168.246.188,8.8.84.132,58608,443,HTTPS,14,12693,5.711489713578194,,0,Normal,2025-11-06 03:59:56.275142,flow_000350
192.168.241.82,8.8.4.4,54704,53,UDP,8,232,0.724123441410849,,0,Normal,2025-11-06 12:49:17.275143,flow_000351
192.168.210.188,10.0.69.71,53789,993,TCP,45,4747,44.00175215518768,"FIN,ACK",0,Normal,2025-11-06 16:56:52.275144,flow_000352
192.168.153.66,8.8.127.46,54135,443,HTTP,25,34808,20.78651089116724,,0,Normal,2025-11-06 03:55:35.275146,flow_000353
192.168.96.30,8.8.8.4,54303,53,UDP,5,395,0.43123075887230666,,0,Normal,2025-11-07 01:26:32.275147,flow_000354
192.168.80.53,8.8.4.8,62663,53,UDP,8,371,0.7554336852834238,,0,Normal,2025-11-06 13:43:19.275149,flow_000355
192.168.138.86,8.8.8.4,62790,53,UDP,2,181,0.20119377028493945,,0,Normal,2025-11-06 08:18:03.275150,flow_000356
192.168.125.22,8.8.4.8,49226,53,UDP,9,112,0.04331274228677827,,0,Normal,2025-11-06 20:34:56.275153,flow_000358
203.0.98.104,10.0.160.15,46492,656,TCP,2,132,0.026489584751140983,"SYN,RST",1,Reconnaissance,2025-11-06 09:32:03.275154,flow_000359
203.0.84.118,10.0.65.205,48272,80,HTTPS,313,96575,4.6432668228659795,"FIN,ACK",1,Exploits,2025-11-06 14:49:22.275157,flow_000361
192.168.102.160,8.8.48.62,59748,80,HTTPS,447,39535,12.850814284692005,ACK,0,Normal,2025-11-06 05:01:18.275158,flow_000362
192.168.144.36,10.0.186.64,49202,25,TCP,214,18658,44.142059415092056,ACK,0,Normal,2025-11-06 23:07:36.275159,flow_000363
203.0.25.167,10.0.37.143,17637,80,ICMP,4576,82490,4.400641112889518,"SYN,ACK",1,DoS,2025-11-06 19:46:30.275161,flow_000364
192.168.143.1,8.8.31.55,54231,80,HTTPS,483,30277,18.972257945217194,"PSH,ACK",0,Normal,2025-11-06 12:06:01.275162,flow_000365
192.168.59.33,8.8.8.4,54515,53,UDP,9,160,0.5945731463008681,,0,Normal,2025-11-06 15:24:16.275163,flow_000366
192.168.71.245,10.0.95.7,49641,22,TCP,74,2853,19.667013328102616,"FIN,ACK",0,Normal,2025-11-06 06:07:11.275166,flow_000368
192.168.94.123,8.8.67.100,59321,443,TCP,289,47479,5.61274625153211,ACK,0,Normal,2025-11-06 08:40:27.275167,flow_000369
192.168.43.63,8.8.210.161,55660,443,HTTPS,99,42515,4.850092563972961,ACK,0,Normal,2025-11-06 14:47:33.275168,flow_000370
192.168.140.179,8.8.33.130,55456,443,HTTP,117,9306,14.1490332258871,ACK,0,Normal,2025-11-06 19:01:28.275170,flow_000371
203.0.240.76,10.0.143.76,49938,303,TCP,7,86,0.0070765927391305,SYN,1,Reconnaissance,2025-11-07 02:54:40.275171,flow_000372
203.0.115.83,10.0.89.72,45731,443,UDP,4871,522756,1.507048349851912,SYN,1,DoS,2025-11-06 17:45:56.275174,flow_000374
203.0.164.247,10.0.121.18,42330,22,TCP,181,39955,27.291057067578386,ACK,1,Fuzzers,2025-11-06 15:17:56.275175,flow_000375
192.168.70.164,8.8.64.35,55571,443,TCP,40,8263,25.59592479338032,ACK,0,Normal,2025-11-06 16:41:08.275176,flow_000376
192.168.39.199,8.8.82.152,50858,443,HTTP,122,46519,10.83864455676925,ACK,0,Normal,2025-11-06 17:34:24.275177,flow_000377
192.168.104.151,10.0.212.35,63930,587,TCP,85,12432,57.74903542949718,"PSH,ACK",0,Normal,2025-11-06 04:25:19.275179,flow_000378
192.168.112.21,10.0.113.63,58598,25,TCP,218,6704,47.41250630497608,ACK,0,Normal,2025-11-06 06:02:39.275181,flow_000380
203.0.145.238,10.0.29.57,47164,5432,HTTP,213,22174,7.972941363937593,"FIN,ACK",1,Exploits,2025-11-06 14:34:00.275182,flow_000381
192.168.151.51,10.0.62.182,57392,25,TCP,202,18357,57.34573622895122,"PSH,ACK",0,Normal,2025-11-06 15:19:34.275184,flow_000382
192.168.144.70,8.8.189.145,64995,80,TCP,224,29518,20.36613082481727,ACK,0,Normal,2025-11-06 11:16:38.275185,flow_000383
203.0.176.139,10.0.230.218,43381,443,ICMP,3136,543798,0.8237082969281082,RST,1,DoS,2025-11-06 04:44:47.275186,flow_000384
192.168.154.137,8.8.176.89,54016,80,HTTPS,348,20897,15.138006917269326,,0,Normal,2025-11-06 23:47:54.275189,flow_000386
192.168.138.235,10.0.46.13,63899,993,TCP,25,1483,27.906625570465067,"PSH,ACK",0,Normal,2025-11-06 15:01:46.275190,flow_000387
192.168.23.147,8.8.76.223,58998,80,HTTPS,470,29440,3.79033773178284,,0,Normal,2025-11-06 16:53:17.275192,flow_000388
192.168.140.57,8.8.157.29,50931,443,TCP,493,2687,2.182767045371066,"PSH,ACK",0,Normal,2025-11-06 13:16:09.275193,flow_000389
203.0.170.206,10.0.57.9,45041,343,TCP,7,177,0.02319625137168529,SYN,1,Reconnaissance,2025-11-06 04:22:25.275194,flow_000390
192.168.96.129,10.0.236.50,57066,993,TCP,92,1826,46.507899871059266,"PSH,ACK",0,Normal,2025-11-06 22:45:54.275195,flow_000391
192.168.183.11,10.0.72.183,64002,587,TCP,88,17030,48.08350591877259,"PSH,ACK",0,Normal,2025-11-06 03:38:07.275197,flow_000392
192.168.27.180,8.8.4.4,54416,53,UDP,6,212,0.0344974255235867,,0,Normal,2025-11-06 05:50:31.275198,flow_000393
192.168.160.244,8.8.161.151,55288,443,HTTPS,307,2363,11.862655424652985,"PSH,ACK",0,Normal,2025-11-06 17:22:45.275201,flow_000395
192.168.122.132,8.8.8.8,60559,53,UDP,10,82,0.7642306203980761,,0,Normal,2025-11-07 02:36:10.275203,flow_000397
192.168.243.65,8.8.8.8,52059,53,UDP,8,313,0.8400986038209243,,0,Normal,2025-11-06 16:26:08.275208,flow_000400
203.0.219.212,10.0.59.79,43287,80,HTTP,487,70156,4.178730364132763,"FIN,ACK",1,Exploits,2025-11-07 00:07:54.275210,flow_000401
203.0.250.37,10.0.69.145,55215,22,TCP,744,68111,201.71259958202737,ACK,1,Fuzzers,2025-11-06 09:41:48.275211,flow_000402
192.168.153.240,10.0.115.42,57426,587,TCP,90,17488,37.46719217134652,ACK,0,Normal,2025-11-06 08:52:26.275213,flow_000403
192.168.211.67,8.8.10.97,59713,443,HTTP,443,15259,1.4963451354986343,,0,Normal,2025-11-06 17:32:08.275214,flow_000404
203.0.246.49,10.0.53.44,58131,80,HTTP,134,71461,3.092132908008933,"FIN,ACK",1,Exploits,2025-11-06 15:19:45.275215,flow_000405
192.168.254.46,10.0.146.218,56822,25,TCP,289,4327,42.07189066657856,"PSH,ACK",0,Normal,2025-11-07 00:59:06.275217,flow_000406
203.0.16.103,10.0.213.231,46358,397,TCP,10,57,0.0956811332132999,SYN,1,Reconnaissance,2025-11-06 16:38:56.275223,flow_000411
192.168.192.238,8.8.8.4,59976,53,UDP,8,167,0.40258035236429823,,0,Normal,2025-11-06 17:30:08.275224,flow_000412
192.168.195.59,8.8.8.4,62557,53,UDP,4,326,0.04077344537719835,,0,Normal,2025-11-06 17:50:22.275225,flow_000413
203.0.114.213,10.0.9.170,58394,80,HTTPS,114,94633,1.6502265520163737,ACK,1,Exploits,2025-11-06 11:42:37.275229,flow_000416
192.168.112.53,8.8.4.8,62101,53,UDP,9,331,0.2571040403699305,,0,Normal,2025-11-06 11:15:35.275230,flow_000417
192.168.138.165,8.8.139.81,60699,443,HTTP,357,43730,6.552996842351094,,0,Normal,2025-11-06 06:26:56.275232,flow_000418
192.168.251.246,8.8.155.132,63449,443,HTTPS,23,3344,8.24237830884869,,0,Normal,2025-11-06 03:50:41.275233,flow_000419
192.168.63.77,8.8.4.8,65101,53,UDP,4,385,0.7873974450481599,,0,Normal,2025-11-06 05:27:13.275234,flow_000420
192.168.13.14,8.8.4.4,63894,53,UDP,5,202,0.8150059805239892,,0,Normal,2025-11-07 02:16:05.275236,flow_000421
203.0.40.92,10.0.88.127,49738,193,TCP,3,93,0.03837376125119763,SYN,1,Reconnaissance,2025-11-06 07:54:10.275237,flow_000422
203.0.210.26,10.0.50.200,3779,443,TCP,2288,574654,2.061149717335444,"SYN,ACK",1,DoS,2025-11-06 18:11:37.275238,flow_000423
192.168.43.222,8.8.122.120,55670,443,TCP,238,7584,8.273119453545684,ACK,0,Normal,2025-11-06 09:49:22.275241,flow_000425
192.168.96.209,10.0.235.6,59146,25,TCP,35,9120,42.180497718989244,"FIN,ACK",0,Normal,2025-11-06 17:20:55.275247,flow_000430
192.168.96.217,10.0.57.43,52077,587,TCP,50,19840,18.3478913191226,"PSH,ACK",0,Normal,2025-11-07 02:55:48.275249,flow_000431
192.168.183.78,8.8.183.17,63477,80,HTTPS,323,6699,26.548278609465495,ACK,0,Normal,2025-11-06 14:15:19.275250,flow_000432
192.168.238.228,10.0.34.25,58797,993,TCP,145,4516,20.76533339589186,"FIN,ACK",0,Normal,2025-11-06 17:00:28.275251,flow_000433
192.168.109.232,8.8.8.4,50841,53,UDP,9,76,0.2711691817845211,,0,Normal,2025-11-06 07:17:29.275254,flow_000435
192.168.133.226,10.0.24.17,65040,22,TCP,170,10799,48.37035852398104,"PSH,ACK",0,Normal,2025-11-06 20:15:21.275255,flow_000436
203.0.151.122,10.0.88.167,40307,21,TCP,280,56195,192.23554396800185,"PSH,ACK",1,Fuzzers,2025-11-06 07:51:08.275256,flow_000437
192.168.128.19,10.0.176.67,63969,993,TCP,274,11406,58.08177411342757,ACK,0,Normal,2025-11-06 08:28:37.275258,flow_000438
192.168.231.242,8.8.8.8,63915,53,UDP,10,147,0.941730347454997,,0,Normal,2025-11-07 02:24:05.275261,flow_000440
192.168.113.119,8.8.8.8,63077,53,UDP,4,87,0.5233895882855506,,0,Normal,2025-11-06 17:55:38.275262,flow_000441
192.168.192.83,10.0.227.131,59282,22,TCP,235,15562,24.68707828830149,"FIN,ACK",0,Normal,2025-11-07 01:56:53.275263,flow_000442
192.168.191.176,8.8.235.86,49874,80,HTTPS,240,23744,6.050596763209983,"PSH,ACK",0,Normal,2025-11-07 00:54:18.275264,flow_000443
203.0.150.23,10.0.147.8,64465,5432,TCP,118,62508,7.8298575947475975,ACK,1,Exploits,2025-11-06 02:56:42.275266,flow_000444
192.168.122.131,8.8.245.153,51668,443,HTTP,113,14987,1.334304341866904,"PSH,ACK",0,Normal,2025-11-06 20:55:05.275267,flow_000445
192.168.6.153,8.8.4.4,58892,53,UDP,7,69,0.08433245905281575,,0,Normal,2025-11-06 18:25:12.275268,flow_000446
203.0.23.146,10.0.132.186,41013,272,TCP,3,81,0.09114927398988802,SYN,1,Reconnaissance,2025-11-06 07:22:06.275270,flow_000447
192.168.168.238,8.8.8.4,56013,53,UDP,5,348,0.45806309946124124,,0,Normal,2025-11-06 18:35:26.275271,flow_000448
203.0.72.84,10.0.238.13,64129,443,TCP,397,31702,2.8853306949974487,"PSH,ACK",1,Exploits,2025-11-06 04:45:02.275272,flow_000449
192.168.226.81,8.8.39.252,56905,80,HTTPS,241,42586,26.52226456162737,,0,Normal,2025-11-07 02:17:16.275274,flow_000451
192.168.92.47,10.0.145.64,59856,22,TCP,241,6875,53.52188357651782,"FIN,ACK",0,Normal,2025-11-06 11:30:38.275276,flow_000452
203.0.212.54,10.0.2.16,8677,80,ICMP,2023,580586,4.617364234039346,RST,1,DoS,2025-11-06 18:55:21.275277,flow_000453
203.0.234.76,10.0.65.146,47077,443,TCP,3170,192425,1.8990157104415804,RST,1,DoS,2025-11-06 08:44:24.275278,flow_000454
203.0.160.128,10.0.27.171,52172,80,HTTPS,97,20865,8.516465755777135,"PSH,ACK",1,Exploits,2025-11-06 23:24:05.275281,flow_000456
192.168.158.6,8.8.8.4,61849,53,UDP,6,303,0.5192034635535252,,0,Normal,2025-11-06 20:42:18.275284,flow_000458
192.168.209.208,10.0.10.141,57533,25,TCP,132,17841,40.82896113055948,"PSH,ACK",0,Normal,2025-11-07 00:05:05.275285,flow_000459
192.168.112.94,10.0.58.87,60655,22,TCP,31,5534,11.868522060486608,"PSH,ACK",0,Normal,2025-11-06 07:12:43.275286,flow_000460
192.168.174.56,8.8.8.8,63788,53,UDP,3,278,0.05573379516488874,,0,Normal,2025-11-06 06:37:22.275289,flow_000462
192.168.251.8,10.0.127.102,58535,22,TCP,53,17013,42.3605046759146,"FIN,ACK",0,Normal,2025-11-06 09:40:41.275290,flow_000463
192.168.197.100,8.8.92.142,60517,443,HTTP,237,20364,22.42677256234706,,0,Normal,2025-11-06 13:07:48.275291,flow_000464
203.0.153.8,10.0.188.95,42502,123,TCP,5,54,0.07136889560459236,RST,1,Reconnaissance,2025-11-06 09:52:17.275294,flow_000466
10.0.33.66,203.0.120.47,42697,8080,TCP,219,21833,19.51272505398001,ACK,1,Backdoor,2025-11-06 18:39:51.275295,flow_000467
192.168.207.167,8.8.26.55,58980,80,HTTP,347,37399,6.414150139566812,"PSH,ACK",0,Normal,2025-11-06 18:58:45.275299,flow_000470
192.168.29.141,8.8.8.4,60960,53,UDP,9,342,0.592663213934911,,0,Normal,2025-11-06 18:35:25.275301,flow_000471
203.0.186.43,10.0.202.183,42861,3306,HTTP,201,34744,4.543867317416627,"FIN,ACK",1,Exploits,2025-11-06 19:16:23.275305,flow_000474
192.168.48.106,8.8.4.8,50133,53,UDP,10,333,0.22697023299075775,,0,Normal,2025-11-07 01:21:49.275306,flow_000475
192.168.41.66,10.0.93.142,59347,587,TCP,28,13703,55.82951815877178,ACK,0,Normal,2025-11-06 07:41:59.275307,flow_000476
192.168.29.96,8.8.63.160,50498,443,HTTPS,89,43112,10.587432301243362,"PSH,ACK",0,Normal,2025-11-06 09:43:16.275308,flow_000477
192.168.87.142,8.8.4.4,51630,53,UDP,4,244,0.262346083353311,,0,Normal,2025-11-07 01:38:58.275310,flow_000478
192.168.20.92,8.8.41.3,60089,443,TCP,292,26968,11.849144852203201,"PSH,ACK",0,Normal,2025-11-07 02:04:02.275311,flow_000479
